Tiempo desde erupcion (d);Magnitud
91,439417;12,862
91,440273;12,847
91,441118;12,86
91,441963;12,872
91,442808;12,849
91,443664;12,864
91,444498;12,861
91,445343;12,866
91,446187;12,841
91,447032;12,871
91,447889;12,861
91,448722;12,875
91,449579;12,857
91,450412;12,848
91,451268;12,864
91,452125;12,853
91,45297;12,88
91,453826;12,864
91,454683;12,89
91,455516;12,864
92,393387;12,947
92,394937;12,951
92,396488;12,944
92,398028;12,919
92,399556;12,96
92,401118;12,915
92,402669;12,943
92,40422;12,953
92,405782;12,959
92,407322;12,956
92,408884;12,925
92,410435;12,972
92,411974;12,924
92,413525;12,954
92,415076;12,932
92,416639;12,98
92,41819;12,965
92,419741;12,934
92,42128;12,944
92,422831;12,942
92,424393;12,931
92,425944;12,95
92,427495;12,943
92,429046;12,926
92,430597;12,952
92,432148;12,958
92,433711;12,945
92,435262;12,937
92,436812;12,959
92,438375;12,948
92,439926;12,958
92,441477;12,945
92,443028;12,95
92,444579;12,95
92,446118;12,952
92,447669;12,932
92,449231;12,944
92,450782;12,921
92,452333;12,941
92,77684;12,943
92,84978;12,923
92,90212;12,971
92,94862;12,907
92,9956;12,824
93,04311;12,974
93,390562;13,017
93,392113;13,013
93,393664;12,991
93,395215;13,036
93,396778;13,008
93,398329;13,036
93,39988;12,978
93,401431;13,01
93,40297;13,014
93,404532;13,024
93,406083;13,022
93,407657;13,023
93,40922;13,002
93,410771;13,022
93,412333;13,001
93,413873;12,996
93,415424;13,038
93,416986;12,989
93,41856;12,995
93,420111;12,988
93,421674;13,015
93,423224;12,993
93,424799;12,991
93,426361;12,958
93,427912;13
93,429486;12,99
93,431037;12,972
93,432611;12,999
93,434162;12,978
93,435713;13,026
93,438005;12,978
93,439567;12,99
93,441118;12,986
93,442681;12,983
93,444255;12,987
93,445806;12,989
93,44738;13,019
93,448931;13,013
93,450493;13,018
93,79583;12,907
93,79956;12,632
93,86822;12,977
93,86854;12,995
93,86886;12,976
93,86917;13,001
93,86949;13,012
93,8698;13,006
93,87012;12,965
93,87042;13,035
93,87073;12,98
93,87104;12,94
94,382229;13,065
94,38378;13,017
94,385343;13,051
94,386882;13,049
94,388433;13,042
94,389984;13,066
94,391546;13,029
94,393086;13,033
94,394648;13,037
94,396211;13,037
94,39775;13,093
94,399301;13,06
94,400863;13,06
94,402403;13,067
94,403954;13,045
94,405516;13,049
94,407056;13,081
94,408618;13,068
94,410192;13,07
94,411731;13,057
94,413294;13,086
94,414868;13,056
94,416407;13,083
94,41797;13,071
94,419521;13,065
94,421072;13,063
94,422634;13,072
94,424185;13,071
94,425748;13,051
94,427299;13,069
94,428861;13,053
94,430424;13,043
94,431986;13,063
94,433549;13,105
94,435099;13,093
94,436662;13,095
94,438224;13,044
94,439787;13,048
94,441338;13,04
94,4429;13,04
94,444451;13,089
94,446002;13,081
94,447565;13,079
94,76058;13,026
94,80691;13,012
94,85399;13,038
94,90283;13,05
94,94869;13,355
95,04132;13,048
95,37959;13,105
95,381674;13,084
95,383745;13,101
95,385829;13,09
95,387889;13,099
95,389972;13,119
95,392021;13,088
95,394104;13,091
95,396187;13,088
95,398248;13,085
95,400308;13,076
95,402391;13,095
95,404463;13,097
95,406546;13,086
95,408606;13,07
95,41069;13,064
95,41275;13,093
95,414822;13,078
95,41687;13,068
95,418954;13,08
95,421014;13,102
95,423086;13,099
95,425169;13,092
95,427218;13,069
95,429278;13,105
95,431349;13,086
95,433421;13,092
95,435481;13,081
95,437542;13,09
95,439613;13,089
95,441685;13,086
95,443734;13,086
95,82641;13,083
95,82673;13,066
95,82703;13,09
95,82734;13,025
95,82766;13,078
95,82798;13,07
95,82829;13,096
95,82861;13,053
95,82892;13,093
95,82924;13,041
96,374;13,098
96,376037;13,06
96,378097;13,106
96,380169;13,073
96,382241;13,093
96,384312;13,117
96,386384;13,114
96,388444;13,095
96,390505;13,083
96,392576;13,114
96,394625;13,085
96,396685;13,098
96,398745;13,104
96,400817;13,12
96,402889;13,096
96,404937;13,093
96,406998;13,101
96,409069;13,121
96,411106;13,092
96,413178;13,085
96,41525;13,109
96,417322;13,101
96,419359;13,111
96,421431;13,059
96,423468;13,09
96,425539;13,104
96,427599;13,086
96,42966;13,104
96,431731;13,084
96,43378;13,087
96,435863;13,107
96,437947;13,14
96,440018;13,089
96,44209;13,107
96,71445;12,966
96,71476;13,001
96,71507;13,039
96,71538;12,974
96,7157;13,01
96,71601;13,058
96,71632;13,015
96,71663;13,034
96,71693;12,997
96,71726;13,09
97,373896;13,054
97,375944;13,066
97,378016;13,064
97,380088;13,076
97,382148;13,079
97,384208;13,08
97,386268;13,08
97,388329;13,092
97,390412;13,094
97,392449;13,064
97,394521;13,094
97,396558;13,111
97,39863;13,086
97,400655;13,091
97,402715;13,075
97,404775;13,107
97,406847;13,057
97,408907;13,082
97,410979;13,067
97,413039;13,084
97,415099;13,059
97,417148;13,079
97,419208;13,064
97,421268;13,059
97,42334;13,09
97,425412;13,062
97,427495;13,066
97,429556;13,101
97,431616;13,121
97,433687;13,066
97,435771;13,074
97,437819;13,063
98,371211;13,057
98,373155;13,047
98,375111;13,024
98,377067;13,026
98,378988;13,067
98,380944;13,02
98,382889;13,06
98,384845;13,055
98,386766;13,017
98,388722;13,036
98,390667;13,038
98,392623;13,051
98,394567;13,058
98,396488;13,042
98,398456;13,052
98,4004;13,038
98,402322;13,022
98,404243;13,052
98,406199;13,033
98,40812;13,013
98,410076;13,019
98,412021;13,042
98,413988;13,044
98,415921;13,049
98,417877;13,029
98,419822;13,057
98,421789;13,018
98,423722;13,045
98,425678;13,03
98,427623;13,042
98,429567;13,042
98,431523;13,019
98,433479;13,033
98,435389;13
98,89684;12,937
98,89715;12,982
98,89747;12,967
98,89778;12,958
98,89809;12,96
98,89839;12,965
98,8987;12,95
98,89902;13
98,89932;12,957
98,89963;12,954
99,368664;12,933
99,370609;12,994
99,37253;12,945
99,374451;12,976
99,376396;12,942
99,378329;12,96
99,380285;12,925
99,382229;12,989
99,384185;12,985
99,386106;12,99
99,388039;12,969
99,389995;13,006
99,391963;12,991
99,393919;12,963
99,395863;12,952
99,397796;12,972
99,399741;13,009
99,401685;13,013
99,403653;12,983
99,405562;13,02
99,407495;12,954
99,409451;12,971
99,411373;12,977
99,41334;12,963
99,415296;12,982
99,417252;12,983
99,419208;12,985
99,421153;12,965
99,423097;12,981
99,425042;12,968
99,426974;12,948
99,428931;12,959
99,430863;12,977
99,432831;12,941
100,365539;12,936
100,367484;12,926
100,369428;12,933
100,371384;12,951
100,373317;12,935
100,37525;12,932
100,377194;12,936
100,379139;12,935
100,381083;12,9
100,383028;12,947
100,384984;12,952
100,386928;13,004
100,388884;12,999
100,390829;12,974
100,392785;12,982
100,394741;12,962
100,396697;13,019
100,398653;13,025
100,400574;13
100,40253;12,989
100,404486;12,952
100,406442;12,95
100,408387;13,002
100,410319;12,948
100,412275;12,986
100,414231;12,93
100,416176;12,938
100,418143;12,965
100,420099;12,934
100,422044;12,932
100,424;12,971
100,425956;13,003
100,427924;12,956
100,42988;12,918
100,88006;12,723
100,88036;12,935
100,88065;12,849
100,88093;12,867
100,88122;12,855
100,88149;12,843
100,8818;12,82
100,88208;12,855
100,88239;12,903
100,88266;12,886
100,93159;12,84
100,93191;12,884
100,93221;12,912
100,93254;12,859
100,93285;12,971
100,93315;12,854
100,93346;12,819
100,93377;12,886
100,93409;12,822
100,9344;12,837
101,363132;12,908
101,365076;12,889
101,367021;12,902
101,368965;12,959
101,370921;12,889
101,372877;12,973
101,374833;12,933
101,376789;12,917
101,378745;12,933
101,380655;12,928
101,382611;12,955
101,384567;12,926
101,386512;12,917
101,388456;12,914
101,390412;12,986
101,39238;12,938
101,394312;12,906
101,396257;12,907
101,398224;12,921
101,400192;12,93
101,40216;12,943
101,404116;12,921
101,40606;12,895
101,408016;12,909
101,409972;12,91
101,41194;12,934
101,413896;12,949
101,415852;12,923
101,417796;12,959
101,419741;12,975
101,421674;13
101,42363;12,944
101,425574;12,932
101,427518;12,937
101,88436;12,832
101,93254;12,889
101,97945;12,875
102,02572;12,86
102,360817;12,871
102,36275;12,879
102,364683;12,878
102,366627;12,898
102,36856;12,906
102,370505;12,913
102,372437;12,89
102,374359;12,921
102,376292;12,9
102,378248;12,865
102,380192;12,963
102,382137;12,891
102,384093;12,941
102,386025;12,902
102,387947;12,899
102,389903;12,901
102,391836;12,911
102,393803;12,919
102,395748;12,877
102,397681;12,889
102,399637;12,912
102,401569;12,895
102,403514;12,9
102,405447;12,891
102,407391;12,879
102,409336;12,903
102,411292;12,895
102,413236;12,871
102,415192;12,848
102,417137;12,849
102,419081;12,864
102,421014;12,834
102,422947;12,858
102,424891;12,844
102,79831;12,885
102,84691;13,185
102,89291;12,935
102,92146;12,865
102,92177;12,84
102,92208;12,774
102,9224;12,78
102,92271;12,855
102,92302;12,808
102,92335;12,823
102,92366;12,837
102,92398;12,912
102,92431;12,863
103,33126;13,011
103,357924;12,94
103,359868;12,967
103,361801;12,969
103,363745;12,97
103,36569;12,969
103,367623;12,985
103,369556;12,957
103,3715;12,986
103,373456;12,983
103,375412;12,951
103,377356;12,943
103,379289;12,961
103,381222;12,956
103,38319;12,984
103,385146;12,977
103,38709;12,993
103,389035;12,987
103,390968;12,992
103,3929;12,96
103,394868;13,001
103,396812;12,976
103,398745;12,988
103,400701;12,992
103,402646;12,973
103,404579;12,97
103,406488;12,994
103,408421;13,018
103,410377;12,986
103,412322;12,97
103,414266;13,01
103,416234;12,973
103,41819;12,993
103,420134;12,968
103,422067;12,983
103,86122;12,991
103,86153;13,008
103,86184;13,032
103,86214;12,986
103,86245;12,931
103,86277;12,973
103,86308;12,972
103,86339;12,999
103,8637;12,979
103,86402;12,944
104,355111;13,028
104,357056;13,036
104,359;13,031
104,360944;13,054
104,362866;13,08
104,36481;13,039
104,366766;12,998
104,368722;13,044
104,370667;13,033
104,372611;13,014
104,374556;13,036
104,3765;13,048
104,378456;13,012
104,380389;13,025
104,382333;13,053
104,384278;13,062
104,386222;13,058
104,388178;13,074
104,390123;13,027
104,392056;13,016
104,393988;13,069
104,395933;13,029
104,397889;13,054
104,399833;13,041
104,401778;13,05
104,403699;13,074
104,405655;13,021
104,407599;13,027
104,409556;13,054
104,4115;13,048
104,413456;13,081
104,415412;13,03
104,417333;13,054
104,419301;13,048
104,83495;13,02
104,83524;13,088
104,83555;13,11
104,83583;13,068
104,83612;13,136
104,83641;13,072
104,83671;13,037
104,83699;13,086
104,83729;13,083
104,83759;13,094
104,91927;13,071
104,96772;13,066
105,01658;13,066
105,352634;13,121
105,354185;13,074
105,355736;13,082
105,357275;13,084
105,358826;13,094
105,360377;13,091
105,361928;13,082
105,363491;13,131
105,365042;13,111
105,366604;13,089
105,368167;13,089
105,369729;13,091
105,37128;13,104
105,372831;13,092
105,374382;13,12
105,375933;13,08
105,377495;13,085
105,379058;13,106
105,38062;13,111
105,382183;13,106
105,383734;13,095
105,385285;13,081
105,386836;13,078
105,388387;13,081
105,389937;13,074
105,391488;13,05
105,393051;13,081
105,394625;13,077
105,396164;13,107
105,397727;13,097
105,400007;13,057
105,401558;13,074
105,403109;13,088
105,404648;13,084
105,406211;13,082
105,40775;13,092
105,409312;13,097
105,410875;13,085
105,412426;13,056
105,413988;13,081
105,415539;13,054
105,417102;13,107
105,7971;13,082
105,81391;13,136
105,81421;13,102
105,8145;13,141
105,81479;13,094
105,81508;13,121
105,81537;13,045
105,81567;13,103
105,81595;13,094
105,81625;13,195
105,81654;13,138
105,8439;13,085
105,89072;13,054
105,93676;13,083
106,34959;13,122
106,351153;13,155
106,352704;13,126
106,354266;13,09
106,355817;13,116
106,35738;13,118
106,358907;13,086
106,360458;13,17
106,362009;13,128
106,36356;13,084
106,365111;13,087
106,366662;13,118
106,368201;13,107
106,369741;13,155
106,371292;13,128
106,372854;13,121
106,374393;13,109
106,375933;13,104
106,377495;13,123
106,379035;13,134
106,380597;13,108
106,382137;13,113
106,383699;13,113
106,385238;13,097
106,386789;13,122
106,388317;13,105
106,38988;13,103
106,391442;13,094
106,393005;13,063
106,394567;13,113
106,396106;13,121
106,397669;13,123
106,399231;13,118
106,400794;13,089
106,402368;13,099
106,403907;13,103
106,405458;13,084
106,407009;13,082
106,40856;13,081
106,410099;13,062
106,411639;13,114
106,41319;13,075
107,346824;13,179
107,348398;13,091
107,349961;13,181
107,351512;13,156
107,353074;13,145
107,354613;13,161
107,356176;13,054
107,357715;13,12
107,359255;13,144
107,360794;13,138
107,362345;13,129
107,363896;13,127
107,365458;13,127
107,367009;13,12
107,368549;13,125
107,370088;13,126
107,37165;13,147
107,373201;13,167
107,374764;13,133
107,376315;13,136
107,377877;13,09
107,379428;13,107
107,380956;13,112
107,38253;13,137
107,384093;13,098
107,385655;13,202
107,387229;13,101
107,388768;13,078
107,390331;13,137
107,391882;13,112
107,393421;13,1
107,394972;13,186
107,396523;13,148
107,398074;13,13
107,399625;13,137
107,401199;13,115
107,40275;13,105
107,404289;13,12
107,405852;13,151
107,407414;13,093
107,408965;13,153
107,410528;13,089
107,77214;13,099
107,77243;13,127
107,77272;13,073
107,77301;13,069
107,7733;13,088
107,77359;13,145
107,77388;13,147
107,77418;13,147
107,77447;13,034
107,77476;13,119
107,87247;12,949
107,87279;13,038
107,87309;13,029
107,8734;13,025
107,87372;12,987
107,87403;12,998
107,87434;13,074
107,87467;13,008
107,87498;13,016
107,87528;13,012
108,344029;13,076
108,345823;13,065
108,347617;13,087
108,349411;13,084
108,351193;13,085
108,352976;13,075
108,354758;13,079
108,356552;13,082
108,358346;13,114
108,360128;13,078
108,361922;13,072
108,363728;13,08
108,36551;13,079
108,367293;13,058
108,369087;13,095
108,370881;13,077
108,372652;13,099
108,374434;13,088
108,37624;13,071
108,378022;13,071
108,379816;13,075
108,381598;13,069
108,383392;13,074
108,385175;13,076
108,386969;13,088
108,388728;13,052
108,390522;13,079
108,392316;13,061
108,39411;13,08
108,395915;13,081
108,397698;13,082
108,399492;13,1
108,401286;13,101
108,403057;13,116
108,404851;13,086
108,406645;13,094
108,408439;13,09
108,83131;13,014
108,83162;13,021
108,83195;13,073
108,83226;13,04
108,83257;13,015
108,83288;13,072
108,8332;13,018
108,83351;12,997
108,83382;13,013
108,83414;13,082
109,341286;13,07
109,34308;13,023
109,344862;13,066
109,346656;13,061
109,34845;13,062
109,350233;13,069
109,352015;13,059
109,353797;13,049
109,355591;13,041
109,357374;13,065
109,359168;13,071
109,360939;13,058
109,362733;13,085
109,364503;13,052
109,366286;13,051
109,368057;13,067
109,369828;13,06
109,37161;13,049
109,373381;13,045
109,375152;13,056
109,376922;13,064
109,378693;13,071
109,380464;13,063
109,382235;13,082
109,384017;13,057
109,385811;13,064
109,387594;13,044
109,389365;13,061
109,391147;13,074
109,392929;13,057
109,394712;13,093
109,396483;13,078
109,398242;13,067
109,400001;13,084
109,401772;13,091
109,403543;13,07
109,405325;13,054
109,81055;13,03
109,81088;12,984
109,81119;13,003
109,81151;13,035
109,81183;13,04
109,81215;13,019
109,81248;13,047
109,81278;13,012
109,81309;13,037
109,81342;13,047
110,338554;13,031
110,340337;13,056
110,342131;13,041
110,343913;13,054
110,345707;13,036
110,34749;13,034
110,349284;13,024
110,351054;13,023
110,352837;13,047
110,354631;13,045
110,356425;13,039
110,358207;13,043
110,35999;13,038
110,361784;13,072
110,363566;13,008
110,365348;13
110,367142;13,016
110,368925;13,048
110,370719;13,03
110,372501;13,07
110,374284;13,066
110,376066;13,031
110,37786;13,064
110,379642;13,058
110,381425;13,039
110,383196;13,079
110,384966;13,023
110,386749;13,037
110,38852;13,062
110,390302;13,049
110,392084;13,028
110,393867;13,043
110,395626;13,027
110,397397;13,042
110,399191;13,029
110,400973;13,024
110,402756;13,036
111,335094;13,136
111,336159;13,128
111,337235;13,117
111,3383;13,123
111,339365;13,087
111,340429;13,131
111,341506;13,135
111,342582;13,126
111,343647;13,123
111,344723;13,121
111,345788;13,122
111,346853;13,134
111,347929;13,136
111,349006;13,123
111,350059;13,173
111,351135;13,137
111,3522;13,13
111,353265;13,127
111,354341;13,144
111,355429;13,126
111,356494;13,14
111,357559;13,132
111,358635;13,136
111,3597;13,131
111,360765;13,102
111,361841;13,112
111,362906;13,141
111,363994;13,147
111,365071;13,125
111,366147;13,144
111,367212;13,122
111,368277;13,139
111,369341;13,129
111,370429;13,109
111,371517;13,112
111,372571;13,142
111,373659;13,134
111,374735;13,132
111,375811;13,143
111,376865;13,128
111,377941;13,146
111,379017;13,111
111,380094;13,124
111,38117;13,131
111,382246;13,137
111,383323;13,142
111,384399;13,139
111,385464;13,135
111,38654;13,127
111,387605;13,123
111,38867;13,12
111,389735;13,106
111,390811;13,126
111,391899;13,094
111,392976;13,118
111,394052;13,125
111,395128;13,131
111,396205;13,128
111,397281;13,122
111,398358;13,121
111,399434;13,14
111,400499;13,106
112,332177;13,122
112,333253;13,104
112,334341;13,128
112,335418;13,129
112,336506;13,136
112,337582;13,143
112,338659;13,133
112,339712;13,121
112,340777;13,123
112,341865;13,145
112,342941;13,134
112,344017;13,12
112,345105;13,121
112,34617;13,123
